schedule_date,schedule_season,schedule_week,team_home,score_home,score_away,team_away,team_favorite_id,spread_favorite
12/28/2014,2014,17,KC,19.0,7.0,LAC,KC,-3.0
12/28/2014,2014,17,MIA,24.0,37.0,NYJ,MIA,-7.0
12/28/2014,2014,17,MIN,13.0,9.0,CHI,MIN,-7.0
12/28/2014,2014,17,NE,9.0,17.0,BUF,NE,-4.5
12/28/2014,2014,17,NYG,26.0,34.0,PHI,PHI,-1.0
12/28/2014,2014,17,PIT,27.0,17.0,CIN,PIT,-3.0
12/28/2014,2014,17,SF,20.0,17.0,ARI,SF,-6.0
12/28/2014,2014,17,SEA,20.0,6.0,LAR,SEA,-11.0
12/28/2014,2014,17,TB,20.0,23.0,NO,NO,-6.0
12/28/2014,2014,17,TEN,10.0,27.0,IND,IND,-7.5
12/28/2014,2014,17,WAS,17.0,44.0,DAL,DAL,-6.0
1/3/2015,2014,Wildcard,CAR,27.0,16.0,ARI,CAR,-5.5
1/3/2015,2014,Wildcard,PIT,17.0,30.0,BAL,PIT,-3.0
1/4/2015,2014,Wildcard,DAL,24.0,20.0,DET,DAL,-6.0
1/4/2015,2014,Wildcard,IND,26.0,10.0,CIN,IND,-3.5
1/10/2015,2014,Division,NE,35.0,31.0,BAL,NE,-7.0
1/10/2015,2014,Division,SEA,31.0,17.0,CAR,SEA,-13.5
1/11/2015,2014,Division,DEN,13.0,24.0,IND,DEN,-9.5
1/11/2015,2014,Division,GB,26.0,21.0,DAL,GB,-5.5
1/18/2015,2014,Conference,NE,45.0,7.0,IND,NE,-7.0
1/18/2015,2014,Conference,SEA,28.0,22.0,GB,SEA,-8.5
2/1/2015,2014,Superbowl,NE,28.0,24.0,SEA,NE,-1.0
9/10/2015,2015,1,NE,28.0,21.0,PIT,NE,-7.0
9/13/2015,2015,1,ARI,31.0,19.0,NO,ARI,-2.5
9/13/2015,2015,1,BUF,27.0,14.0,IND,IND,-1.0
9/13/2015,2015,1,CHI,23.0,31.0,GB,GB,-6.5
9/13/2015,2015,1,DAL,27.0,26.0,NYG,DAL,-7.0
9/13/2015,2015,1,DEN,19.0,13.0,BAL,DEN,-4.5
9/13/2015,2015,1,HOU,20.0,27.0,KC,KC,-1.0
9/13/2015,2015,1,JAX,9.0,20.0,CAR,CAR,-3.0
9/13/2015,2015,1,NYJ,31.0,10.0,CLE,NYJ,-3.5
9/13/2015,2015,1,OAK,13.0,33.0,CIN,OAK,-3.0
9/13/2015,2015,1,LAC,33.0,28.0,DET,LAC,-3.5
9/13/2015,2015,1,LAR,34.0,31.0,SEA,SEA,-3.5
9/13/2015,2015,1,TB,14.0,42.0,TEN,TB,-3.0
9/13/2015,2015,1,WAS,10.0,17.0,MIA,MIA,-4.0
9/14/2015,2015,1,ATL,26.0,24.0,PHI,PHI,-3.0
9/14/2015,2015,1,SF,20.0,3.0,MIN,MIN,-2.5
9/17/2015,2015,2,KC,24.0,31.0,DEN,KC,-3.0
9/20/2015,2015,2,BUF,32.0,40.0,NE,BUF,-1.0
9/20/2015,2015,2,CAR,24.0,17.0,HOU,CAR,-3.0
9/20/2015,2015,2,CHI,23.0,48.0,ARI,ARI,-2.0
9/20/2015,2015,2,CIN,24.0,19.0,LAC,CIN,-3.5
9/20/2015,2015,2,CLE,28.0,14.0,TEN,TEN,-1.0
9/20/2015,2015,2,GB,27.0,17.0,SEA,GB,-3.0
9/20/2015,2015,2,JAX,23.0,20.0,MIA,MIA,-6.0
9/20/2015,2015,2,MIN,26.0,16.0,DET,MIN,-2.5
9/20/2015,2015,2,NO,19.0,26.0,TB,NO,-9.0
9/20/2015,2015,2,NYG,20.0,24.0,ATL,NYG,-2.0
9/20/2015,2015,2,OAK,37.0,33.0,BAL,BAL,-6.0
9/20/2015,2015,2,PHI,10.0,20.0,DAL,PHI,-6.5
9/20/2015,2015,2,PIT,43.0,18.0,SF,PIT,-6.0
9/20/2015,2015,2,WAS,24.0,10.0,LAR,LAR,-3.0
9/21/2015,2015,2,IND,7.0,20.0,NYJ,IND,-6.0
9/24/2015,2015,3,NYG,32.0,21.0,WAS,NYG,-3.0
9/27/2015,2015,3,ARI,47.0,7.0,SF,ARI,-7.0
9/27/2015,2015,3,BAL,24.0,28.0,CIN,BAL,-1.5
9/27/2015,2015,3,CAR,27.0,22.0,NO,CAR,-9.5
9/27/2015,2015,3,CLE,20.0,27.0,OAK,CLE,-3.5
9/27/2015,2015,3,DAL,28.0,39.0,ATL,PICK,0.0
9/27/2015,2015,3,DET,12.0,24.0,DEN,DEN,-3.0
9/27/2015,2015,3,HOU,19.0,9.0,TB,HOU,-6.0
9/27/2015,2015,3,MIA,14.0,41.0,BUF,MIA,-1.0
9/27/2015,2015,3,MIN,31.0,14.0,LAC,MIN,-2.0
9/27/2015,2015,3,NE,51.0,17.0,JAX,NE,-14.0
9/27/2015,2015,3,NYJ,17.0,24.0,PHI,NYJ,-3.0
9/27/2015,2015,3,SEA,26.0,0.0,CHI,SEA,-16.5
9/27/2015,2015,3,LAR,6.0,12.0,PIT,LAR,-1.0
9/27/2015,2015,3,TEN,33.0,35.0,IND,IND,-3.5
9/28/2015,2015,3,GB,38.0,28.0,KC,GB,-5.5
10/1/2015,2015,4,PIT,20.0,23.0,BAL,BAL,-3.0
10/4/2015,2015,4,ARI,22.0,24.0,LAR,ARI,-7.0
10/4/2015,2015,4,ATL,48.0,21.0,HOU,ATL,-4.5
10/4/2015,2015,4,BUF,10.0,24.0,NYG,BUF,-6.0
10/4/2015,2015,4,CHI,22.0,20.0,OAK,OAK,-3.0
10/4/2015,2015,4,CIN,36.0,21.0,KC,CIN,-3.5
10/4/2015,2015,4,DEN,23.0,20.0,MIN,DEN,-7.0
10/4/2015,2015,4,IND,16.0,13.0,JAX,IND,-4.0
10/4/2015,2015,4,MIA,14.0,27.0,NYJ,NYJ,-2.5
10/4/2015,2015,4,NO,26.0,20.0,DAL,NO,-3.0
10/4/2015,2015,4,LAC,30.0,27.0,CLE,LAC,-5.0
10/4/2015,2015,4,SF,3.0,17.0,GB,GB,-7.5
10/4/2015,2015,4,TB,23.0,37.0,CAR,CAR,-3.0
10/4/2015,2015,4,WAS,23.0,20.0,PHI,PHI,-3.0
10/5/2015,2015,4,SEA,13.0,10.0,DET,SEA,-10.0
10/8/2015,2015,5,HOU,20.0,27.0,IND,HOU,-5.0
10/11/2015,2015,5,ATL,25.0,19.0,WAS,ATL,-7.0
10/11/2015,2015,5,BAL,30.0,33.0,CLE,BAL,-6.5
10/11/2015,2015,5,CIN,27.0,24.0,SEA,CIN,-3.0
10/11/2015,2015,5,DAL,6.0,30.0,NE,NE,-8.5
10/11/2015,2015,5,DET,17.0,42.0,ARI,ARI,-4.5
10/11/2015,2015,5,GB,24.0,10.0,LAR,GB,-9.0
10/11/2015,2015,5,KC,17.0,18.0,CHI,KC,-9.5
10/11/2015,2015,5,NYG,30.0,27.0,SF,NYG,-7.5
10/11/2015,2015,5,OAK,10.0,16.0,DEN,DEN,-5.5
10/11/2015,2015,5,PHI,39.0,17.0,NO,PHI,-6.5
10/11/2015,2015,5,TB,38.0,31.0,JAX,TB,-1.0
10/11/2015,2015,5,TEN,13.0,14.0,BUF,BUF,-1.0
10/12/2015,2015,5,LAC,20.0,24.0,PIT,LAC,-4.0
10/15/2015,2015,6,NO,31.0,21.0,ATL,ATL,-3.0
10/18/2015,2015,6,BUF,21.0,34.0,CIN,CIN,-3.0
10/18/2015,2015,6,CLE,23.0,26.0,DEN,DEN,-3.5
10/18/2015,2015,6,DET,37.0,34.0,CHI,DET,-3.5
10/18/2015,2015,6,GB,27.0,20.0,LAC,GB,-10.5
10/18/2015,2015,6,IND,27.0,34.0,NE,NE,-9.0
10/18/2015,2015,6,JAX,20.0,31.0,HOU,JAX,-3.0
10/18/2015,2015,6,MIN,16.0,10.0,KC,MIN,-3.5
10/18/2015,2015,6,NYJ,34.0,20.0,WAS,NYJ,-7.5
10/18/2015,2015,6,PIT,25.0,13.0,ARI,ARI,-5.5
10/18/2015,2015,6,SF,25.0,20.0,BAL,BAL,-2.5
10/18/2015,2015,6,SEA,23.0,27.0,CAR,SEA,-7.0
10/18/2015,2015,6,TEN,10.0,38.0,MIA,TEN,-2.5
10/19/2015,2015,6,PHI,27.0,7.0,NYG,PHI,-3.5
10/22/2015,2015,7,SF,3.0,20.0,SEA,SEA,-6.5
10/25/2015,2015,7,CAR,27.0,16.0,PHI,CAR,-2.5
10/25/2015,2015,7,DET,19.0,28.0,MIN,DET,-1.0
10/25/2015,2015,7,IND,21.0,27.0,NO,IND,-5.0
10/25/2015,2015,7,JAX,34.0,31.0,BUF,BUF,-3.5
10/25/2015,2015,7,KC,23.0,13.0,PIT,KC,-3.5
10/25/2015,2015,7,MIA,44.0,26.0,HOU,MIA,-4.5
10/25/2015,2015,7,NE,30.0,23.0,NYJ,NE,-7.0
10/25/2015,2015,7,NYG,27.0,20.0,DAL,NYG,-3.0
10/25/2015,2015,7,LAC,29.0,37.0,OAK,LAC,-3.5
10/25/2015,2015,7,LAR,24.0,6.0,CLE,LAR,-6.0
10/25/2015,2015,7,TEN,7.0,10.0,ATL,ATL,-6.0
10/25/2015,2015,7,WAS,31.0,30.0,TB,WAS,-3.0
10/26/2015,2015,7,ARI,26.0,18.0,BAL,ARI,-10.0
10/29/2015,2015,8,NE,36.0,7.0,MIA,NE,-8.0
11/1/2015,2015,8,ATL,20.0,23.0,TB,ATL,-8.0
11/1/2015,2015,8,BAL,29.0,26.0,LAC,BAL,-4.5
11/1/2015,2015,8,CHI,20.0,23.0,MIN,MIN,-1.5
11/1/2015,2015,8,CLE,20.0,34.0,ARI,ARI,-7.0
11/1/2015,2015,8,DAL,12.0,13.0,SEA,SEA,-5.0
11/1/2015,2015,8,DEN,29.0,10.0,GB,GB,-2.5
11/1/2015,2015,8,HOU,20.0,6.0,TEN,HOU,-3.5
11/1/2015,2015,8,KC,45.0,10.0,DET,DET,-3.0
11/1/2015,2015,8,NO,52.0,49.0,NYG,NO,-3.0
11/1/2015,2015,8,OAK,34.0,20.0,NYJ,NYJ,-3.0
11/1/2015,2015,8,PIT,10.0,16.0,CIN,PICK,0.0
11/1/2015,2015,8,LAR,27.0,6.0,SF,LAR,-8.0
11/2/2015,2015,8,CAR,29.0,26.0,IND,CAR,-5.5
11/5/2015,2015,9,CIN,31.0,10.0,CLE,CIN,-13.0
11/8/2015,2015,9,BUF,33.0,17.0,MIA,BUF,-4.0
11/8/2015,2015,9,CAR,37.0,29.0,GB,GB,-2.5
11/8/2015,2015,9,DAL,27.0,33.0,PHI,PHI,-3.0
11/8/2015,2015,9,IND,27.0,24.0,DEN,DEN,-3.5
11/8/2015,2015,9,MIN,21.0,18.0,LAR,MIN,-1.0
11/8/2015,2015,9,NE,27.0,10.0,WAS,NE,-13.5
11/8/2015,2015,9,NO,28.0,34.0,TEN,NO,-6.5
11/8/2015,2015,9,NYJ,28.0,23.0,JAX,NYJ,-8.0
11/8/2015,2015,9,PIT,38.0,35.0,OAK,PIT,-6.0
11/8/2015,2015,9,SF,17.0,16.0,ATL,ATL,-8.5
11/8/2015,2015,9,TB,18.0,32.0,NYG,NYG,-2.0
11/9/2015,2015,9,LAC,19.0,22.0,CHI,LAC,-3.5
11/12/2015,2015,10,NYJ,17.0,22.0,BUF,NYJ,-2.5
11/15/2015,2015,10,BAL,20.0,22.0,JAX,BAL,-5.0
11/15/2015,2015,10,DEN,13.0,29.0,KC,DEN,-3.5
11/15/2015,2015,10,GB,16.0,18.0,DET,GB,-10.5
11/15/2015,2015,10,NYG,26.0,27.0,NE,NE,-7.0
11/15/2015,2015,10,OAK,14.0,30.0,MIN,OAK,-3.0
11/15/2015,2015,10,PHI,19.0,20.0,MIA,PHI,-6.0
11/15/2015,2015,10,PIT,30.0,9.0,CLE,PIT,-7.0
11/15/2015,2015,10,SEA,32.0,39.0,ARI,SEA,-3.0
11/15/2015,2015,10,LAR,13.0,37.0,CHI,LAR,-7.0
11/15/2015,2015,10,TB,10.0,6.0,DAL,DAL,-1.0
11/15/2015,2015,10,TEN,10.0,27.0,CAR,CAR,-3.5
11/15/2015,2015,10,WAS,47.0,14.0,NO,NO,-1.0
11/16/2015,2015,10,CIN,6.0,10.0,HOU,CIN,-10.0
11/19/2015,2015,11,JAX,19.0,13.0,TEN,JAX,-3.0
11/22/2015,2015,11,ARI,34.0,31.0,CIN,ARI,-4.0
11/22/2015,2015,11,ATL,21.0,24.0,IND,ATL,-3.5
11/22/2015,2015,11,BAL,16.0,13.0,LAR,BAL,-3.0
11/22/2015,2015,11,CAR,44.0,16.0,WAS,CAR,-7.0
11/22/2015,2015,11,CHI,15.0,17.0,DEN,DEN,-2.0
11/22/2015,2015,11,DET,18.0,13.0,OAK,OAK,-1.5
11/22/2015,2015,11,HOU,24.0,17.0,NYJ,NYJ,-4.0
11/22/2015,2015,11,MIA,14.0,24.0,DAL,DAL,-2.0
11/22/2015,2015,11,MIN,13.0,30.0,GB,PICK,0.0
11/22/2015,2015,11,PHI,17.0,45.0,TB,PHI,-6.5
11/22/2015,2015,11,LAC,3.0,33.0,KC,KC,-3.0
11/22/2015,2015,11,SEA,29.0,13.0,SF,SEA,-14.0
11/23/2015,2015,11,NE,20.0,13.0,BUF,NE,-7.0
11/26/2015,2015,12,DAL,14.0,33.0,CAR,CAR,-1.0
11/26/2015,2015,12,DET,45.0,14.0,PHI,DET,-3.0
11/26/2015,2015,12,GB,13.0,17.0,CHI,GB,-8.0
11/29/2015,2015,12,ATL,10.0,20.0,MIN,ATL,-2.0
11/29/2015,2015,12,CIN,31.0,7.0,LAR,CIN,-9.5
11/29/2015,2015,12,DEN,30.0,24.0,NE,NE,-2.5
11/29/2015,2015,12,HOU,24.0,6.0,NO,HOU,-3.5
11/29/2015,2015,12,IND,25.0,12.0,TB,IND,-3.0
11/29/2015,2015,12,JAX,25.0,31.0,LAC,JAX,-5.0
11/29/2015,2015,12,KC,30.0,22.0,BUF,KC,-4.5
11/29/2015,2015,12,NYJ,38.0,20.0,MIA,NYJ,-4.5
11/29/2015,2015,12,SF,13.0,19.0,ARI,ARI,-8.5
11/29/2015,2015,12,SEA,39.0,30.0,PIT,SEA,-3.0
11/29/2015,2015,12,TEN,21.0,24.0,OAK,OAK,-1.0
11/29/2015,2015,12,WAS,20.0,14.0,NYG,NYG,-1.5
11/30/2015,2015,12,CLE,27.0,33.0,BAL,CLE,-6.0
12/3/2015,2015,13,DET,23.0,27.0,GB,GB,-2.5
12/6/2015,2015,13,BUF,30.0,21.0,HOU,BUF,-3.0
12/6/2015,2015,13,CHI,20.0,26.0,SF,CHI,-6.5
12/6/2015,2015,13,CLE,3.0,37.0,CIN,CIN,-7.5
12/6/2015,2015,13,MIA,15.0,13.0,BAL,MIA,-3.5
12/6/2015,2015,13,MIN,7.0,38.0,SEA,SEA,-2.5
12/6/2015,2015,13,NE,28.0,35.0,PHI,NE,-9.5
12/6/2015,2015,13,NO,38.0,41.0,CAR,CAR,-6.0
12/6/2015,2015,13,NYG,20.0,23.0,NYJ,NYJ,-2.5
12/6/2015,2015,13,OAK,20.0,34.0,KC,KC,-3.0
12/6/2015,2015,13,PIT,45.0,10.0,IND,PIT,-9.5
12/6/2015,2015,13,LAC,3.0,17.0,DEN,DEN,-6.0
12/6/2015,2015,13,LAR,3.0,27.0,ARI,ARI,-3.5
12/6/2015,2015,13,TB,23.0,19.0,ATL,PICK,0.0
12/6/2015,2015,13,TEN,42.0,39.0,JAX,TEN,-3.0
12/7/2015,2015,13,WAS,16.0,19.0,DAL,WAS,-2.0
12/10/2015,2015,14,ARI,23.0,20.0,MIN,ARI,-10.0
12/13/2015,2015,14,BAL,6.0,35.0,SEA,SEA,-10.5
12/13/2015,2015,14,CAR,38.0,0.0,ATL,CAR,-8.5
12/13/2015,2015,14,CHI,21.0,24.0,WAS,CHI,-4.0
12/13/2015,2015,14,CIN,20.0,33.0,PIT,CIN,-1.0
12/13/2015,2015,14,CLE,24.0,10.0,SF,CLE,-2.5
12/13/2015,2015,14,DEN,12.0,15.0,OAK,DEN,-6.0
12/13/2015,2015,14,GB,28.0,7.0,DAL,GB,-6.5
12/13/2015,2015,14,HOU,6.0,27.0,NE,NE,-5.0
12/13/2015,2015,14,JAX,51.0,16.0,IND,JAX,-1.0
12/13/2015,2015,14,KC,10.0,3.0,LAC,KC,-12.0
12/13/2015,2015,14,NYJ,30.0,8.0,TEN,NYJ,-8.0
12/13/2015,2015,14,PHI,23.0,20.0,BUF,PHI,-1.0
12/13/2015,2015,14,LAR,21.0,14.0,DET,DET,-3.0
12/13/2015,2015,14,TB,17.0,24.0,NO,TB,-6.0
12/14/2015,2015,14,MIA,24.0,31.0,NYG,NYG,-2.0
12/17/2015,2015,15,LAR,31.0,23.0,TB,LAR,-1.0
12/19/2015,2015,15,DAL,16.0,19.0,NYJ,NYJ,-3.5
12/20/2015,2015,15,BAL,14.0,34.0,KC,KC,-6.5
12/20/2015,2015,15,IND,10.0,16.0,HOU,IND,-2.0
12/20/2015,2015,15,JAX,17.0,23.0,ATL,JAX,-2.0
12/20/2015,2015,15,MIN,38.0,17.0,CHI,MIN,-4.0
12/20/2015,2015,15,NE,33.0,16.0,TEN,NE,-14.5
12/20/2015,2015,15,NYG,35.0,38.0,CAR,CAR,-5.0
12/20/2015,2015,15,OAK,20.0,30.0,GB,GB,-4.0
12/20/2015,2015,15,PHI,17.0,40.0,ARI,ARI,-4.0
12/20/2015,2015,15,PIT,34.0,27.0,DEN,PIT,-7.5
12/20/2015,2015,15,LAC,30.0,14.0,MIA,LAC,-1.0
12/20/2015,2015,15,SF,14.0,24.0,CIN,CIN,-6.5
12/20/2015,2015,15,SEA,30.0,13.0,CLE,SEA,-14.5
12/20/2015,2015,15,WAS,35.0,25.0,BUF,BUF,-2.0
12/21/2015,2015,15,NO,27.0,35.0,DET,NO,-2.5
12/24/2015,2015,16,OAK,23.0,20.0,LAC,OAK,-4.0
12/26/2015,2015,16,PHI,24.0,38.0,WAS,PHI,-3.5
12/27/2015,2015,16,ARI,38.0,8.0,GB,ARI,-6.0
12/27/2015,2015,16,ATL,20.0,13.0,CAR,CAR,-7.0
12/27/2015,2015,16,BAL,20.0,17.0,PIT,PIT,-11.5
12/27/2015,2015,16,BUF,16.0,6.0,DAL,BUF,-6.5
12/27/2015,2015,16,DET,32.0,17.0,SF,DET,-9.0
12/27/2015,2015,16,KC,17.0,13.0,CLE,KC,-11.5
12/27/2015,2015,16,MIA,12.0,18.0,IND,MIA,-2.5
12/27/2015,2015,16,MIN,49.0,17.0,NYG,MIN,-7.0
12/27/2015,2015,16,NO,38.0,27.0,JAX,NO,-2.5
12/27/2015,2015,16,NYJ,26.0,20.0,NE,NE,-2.5
12/27/2015,2015,16,SEA,17.0,23.0,LAR,SEA,-11.0
12/27/2015,2015,16,TB,21.0,26.0,CHI,TB,-3.0
12/27/2015,2015,16,TEN,6.0,34.0,HOU,HOU,-3.5
12/28/2015,2015,16,DEN,20.0,17.0,CIN,DEN,-4.0
1/3/2016,2015,17,ARI,6.0,36.0,SEA,ARI,-6.0
1/3/2016,2015,17,ATL,17.0,20.0,NO,ATL,-6.0
1/3/2016,2015,17,BUF,22.0,17.0,NYJ,NYJ,-3.0
1/3/2016,2015,17,CAR,38.0,10.0,TB,CAR,-10.0
1/3/2016,2015,17,CHI,20.0,24.0,DET,DET,-2.5
1/3/2016,2015,17,CIN,24.0,16.0,BAL,CIN,-9.5
1/3/2016,2015,17,CLE,12.0,28.0,PIT,PIT,-13.0
1/3/2016,2015,17,DAL,23.0,34.0,WAS,DAL,-3.0
1/3/2016,2015,17,DEN,27.0,20.0,LAC,DEN,-10.0
1/3/2016,2015,17,GB,13.0,20.0,MIN,GB,-3.0
1/3/2016,2015,17,HOU,30.0,6.0,JAX,HOU,-6.0
1/3/2016,2015,17,IND,30.0,24.0,TEN,IND,-4.0
1/3/2016,2015,17,KC,23.0,17.0,OAK,KC,-6.5
1/3/2016,2015,17,MIA,20.0,10.0,NE,NE,-10.0
1/3/2016,2015,17,NYG,30.0,35.0,PHI,NYG,-3.5
1/3/2016,2015,17,SF,19.0,16.0,LAR,LAR,-3.0
1/9/2016,2015,Wildcard,CIN,16.0,18.0,PIT,PIT,-3.0
1/9/2016,2015,Wildcard,HOU,0.0,30.0,KC,KC,-3.0
1/10/2016,2015,Wildcard,MIN,9.0,10.0,SEA,SEA,-4.5
1/10/2016,2015,Wildcard,WAS,18.0,35.0,GB,WAS,-1.0
1/16/2016,2015,Division,ARI,26.0,20.0,GB,ARI,-7.0
1/16/2016,2015,Division,NE,27.0,20.0,KC,NE,-4.5
1/17/2016,2015,Division,CAR,31.0,24.0,SEA,CAR,-2.5
1/17/2016,2015,Division,DEN,23.0,16.0,PIT,DEN,-7.5
1/24/2016,2015,Conference,CAR,49.0,15.0,ARI,CAR,-3.0
1/24/2016,2015,Conference,DEN,20.0,18.0,NE,NE,-3.0
2/7/2016,2015,Superbowl,DEN,24.0,10.0,CAR,CAR,-4.5
9/8/2016,2016,1,DEN,21.0,20.0,CAR,CAR,-3.0
9/11/2016,2016,1,ARI,21.0,23.0,NE,ARI,-8.5
9/11/2016,2016,1,ATL,24.0,31.0,TB,ATL,-2.5
9/11/2016,2016,1,BAL,13.0,7.0,BUF,BAL,-3.0
9/11/2016,2016,1,DAL,19.0,20.0,NYG,NYG,-1.0
9/11/2016,2016,1,HOU,23.0,14.0,CHI,HOU,-5.5
9/11/2016,2016,1,IND,35.0,39.0,DET,IND,-2.5
9/11/2016,2016,1,JAX,23.0,27.0,GB,GB,-3.5
9/11/2016,2016,1,KC,33.0,27.0,LAC,KC,-6.5
9/11/2016,2016,1,NO,34.0,35.0,OAK,NO,-3.0
9/11/2016,2016,1,NYJ,22.0,23.0,CIN,CIN,-1.0
9/11/2016,2016,1,PHI,29.0,10.0,CLE,PHI,-3.5
9/11/2016,2016,1,SEA,12.0,10.0,MIA,SEA,-10.5
9/11/2016,2016,1,TEN,16.0,25.0,MIN,MIN,-2.5
9/12/2016,2016,1,SF,28.0,0.0,LAR,LAR,-2.5
9/12/2016,2016,1,WAS,16.0,38.0,PIT,PIT,-2.5
9/15/2016,2016,2,BUF,31.0,37.0,NYJ,PICK,0.0
9/18/2016,2016,2,ARI,40.0,7.0,TB,ARI,-7.0
9/18/2016,2016,2,CAR,46.0,27.0,SF,CAR,-12.5
9/18/2016,2016,2,CLE,20.0,25.0,BAL,BAL,-4.5
9/18/2016,2016,2,DEN,34.0,20.0,IND,DEN,-6.0
9/18/2016,2016,2,DET,15.0,16.0,TEN,DET,-6.0
9/18/2016,2016,2,HOU,19.0,12.0,KC,HOU,-1.0
9/18/2016,2016,2,LAR,9.0,3.0,SEA,SEA,-5.5
9/18/2016,2016,2,MIN,17.0,14.0,GB,GB,-2.0
9/18/2016,2016,2,NE,31.0,24.0,MIA,NE,-5.5
9/18/2016,2016,2,NYG,16.0,13.0,NO,NYG,-4.0
9/18/2016,2016,2,OAK,28.0,35.0,ATL,OAK,-4.0
9/18/2016,2016,2,PIT,24.0,16.0,CIN,PIT,-3.0
9/18/2016,2016,2,LAC,38.0,14.0,JAX,LAC,-3.0
9/18/2016,2016,2,WAS,23.0,27.0,DAL,WAS,-3.0
9/19/2016,2016,2,CHI,14.0,29.0,PHI,CHI,-3.0
9/22/2016,2016,3,NE,27.0,0.0,HOU,NE,-1.0
9/25/2016,2016,3,BUF,33.0,18.0,ARI,ARI,-5.0
9/25/2016,2016,3,CAR,10.0,22.0,MIN,CAR,-6.5
9/25/2016,2016,3,CIN,17.0,29.0,DEN,CIN,-3.5
9/25/2016,2016,3,DAL,31.0,17.0,CHI,DAL,-6.5
9/25/2016,2016,3,GB,34.0,27.0,DET,GB,-6.5
9/25/2016,2016,3,IND,26.0,22.0,LAC,IND,-1.5
9/25/2016,2016,3,JAX,17.0,19.0,BAL,BAL,-2.0
9/25/2016,2016,3,KC,24.0,3.0,NYJ,KC,-3.0
9/25/2016,2016,3,MIA,30.0,24.0,CLE,MIA,-10.0
9/25/2016,2016,3,NYG,27.0,29.0,WAS,NYG,-3.5
9/25/2016,2016,3,PHI,34.0,3.0,PIT,PIT,-4.0
9/25/2016,2016,3,SEA,37.0,18.0,SF,SEA,-10.5
9/25/2016,2016,3,TB,32.0,37.0,LAR,TB,-3.5
9/25/2016,2016,3,TEN,10.0,17.0,OAK,OAK,-1.5
9/26/2016,2016,3,NO,32.0,45.0,ATL,NO,-3.0
9/29/2016,2016,4,CIN,22.0,7.0,MIA,CIN,-7.5
10/2/2016,2016,4,ARI,13.0,17.0,LAR,ARI,-10.0
10/2/2016,2016,4,ATL,48.0,33.0,CAR,CAR,-3.0
10/2/2016,2016,4,BAL,27.0,28.0,OAK,BAL,-3.5
10/2/2016,2016,4,CHI,17.0,14.0,DET,DET,-3.0
10/2/2016,2016,4,HOU,27.0,20.0,TEN,HOU,-3.5
10/2/2016,2016,4,JAX,30.0,27.0,IND,IND,-1.0
10/2/2016,2016,4,NE,0.0,16.0,BUF,NE,-3.5
10/2/2016,2016,4,NYJ,17.0,27.0,SEA,SEA,-1.0
10/2/2016,2016,4,PIT,43.0,14.0,KC,PIT,-3.5
10/2/2016,2016,4,LAC,34.0,35.0,NO,LAC,-3.5
10/2/2016,2016,4,SF,17.0,24.0,DAL,DAL,-1.0
10/2/2016,2016,4,TB,7.0,27.0,DEN,DEN,-3.0
10/2/2016,2016,4,WAS,31.0,20.0,CLE,WAS,-7.5
10/3/2016,2016,4,MIN,24.0,10.0,NYG,MIN,-3.5
10/6/2016,2016,5,SF,21.0,33.0,ARI,ARI,-3.5
10/9/2016,2016,5,BAL,10.0,16.0,WAS,BAL,-4.0
10/9/2016,2016,5,CLE,13.0,33.0,NE,NE,-10.0
10/9/2016,2016,5,DAL,28.0,14.0,CIN,CIN,-2.5
10/9/2016,2016,5,DEN,16.0,23.0,ATL,DEN,-3.5
10/9/2016,2016,5,DET,24.0,23.0,PHI,PHI,-3.5
10/9/2016,2016,5,GB,23.0,16.0,NYG,GB,-7.0
10/9/2016,2016,5,IND,29.0,23.0,CHI,IND,-4.0
10/9/2016,2016,5,LAR,19.0,30.0,BUF,BUF,-2.5
10/9/2016,2016,5,MIA,17.0,30.0,TEN,MIA,-2.5
10/9/2016,2016,5,MIN,31.0,13.0,HOU,MIN,-6.0
10/9/2016,2016,5,OAK,34.0,31.0,LAC,OAK,-3.5
10/9/2016,2016,5,PIT,31.0,13.0,NYJ,PIT,-10.0
10/10/2016,2016,5,CAR,14.0,17.0,TB,CAR,-6.0
10/13/2016,2016,6,LAC,21.0,13.0,DEN,DEN,-3.0
10/16/2016,2016,6,BUF,45.0,16.0,SF,BUF,-7.5
10/16/2016,2016,6,CHI,16.0,17.0,JAX,CHI,-2.5
10/16/2016,2016,6,DET,31.0,28.0,LAR,DET,-2.5
10/16/2016,2016,6,GB,16.0,30.0,DAL,GB,-5.0
10/16/2016,2016,6,HOU,26.0,23.0,IND,HOU,-3.0
10/16/2016,2016,6,MIA,30.0,15.0,PIT,PIT,-7.5
10/16/2016,2016,6,NE,35.0,17.0,CIN,NE,-7.5
10/16/2016,2016,6,NO,41.0,38.0,CAR,CAR,-2.5
10/16/2016,2016,6,NYG,27.0,23.0,BAL,NYG,-3.5
10/16/2016,2016,6,OAK,10.0,26.0,KC,KC,-1.0
10/16/2016,2016,6,SEA,26.0,24.0,ATL,SEA,-7.0
10/16/2016,2016,6,TEN,28.0,26.0,CLE,TEN,-7.5
10/16/2016,2016,6,WAS,27.0,20.0,PHI,PHI,-3.0
10/17/2016,2016,6,ARI,28.0,3.0,NYJ,ARI,-7.0
10/20/2016,2016,7,GB,26.0,10.0,CHI,GB,-7.5
