schedule_date,schedule_season,schedule_week,team_home,score_home,score_away,team_away,spread_favorite,home_win,away_win,favorite,underdog,score_favorite,score_underdog,season_total_points_for _favorite,season_total_points_against_favorite,season_total_points_for _underdog,season_total_points_against_underdog,win_percentage_favorite,win_percentage_underdog
1/3/2016,2015,17,KC,23,17,OAK,-6.5,1,0,KC,OAK,0,0,0,0,0,0,0,0
1/3/2016,2015,17,MIA,20,10,NE,-10,1,0,NE,MIA,0,0,431,0,0,0,0,0
1/3/2016,2015,17,NYG,30,35,PHI,-3.5,0,1,NYG,PHI,0,0,0,0,0,0,0,0
1/3/2016,2015,17,SF,19,16,LAR,-3,1,0,LAR,SF,0,0,0,0,0,0,0,0
1/9/2016,2015,18,CIN,16,18,PIT,-3,0,1,PIT,CIN,0,0,441,0,0,0,0,0
1/9/2016,2015,18,HOU,0,30,KC,-3,0,1,KC,HOU,0,0,0,0,0,0,0,0
1/10/2016,2015,18,MIN,9,10,SEA,-4.5,0,1,SEA,MIN,0,0,0,0,0,0,0,0
1/10/2016,2015,18,WAS,18,35,GB,-1,0,1,WAS,GB,0,0,0,0,0,0,0,0
1/16/2016,2015,19,ARI,26,20,GB,-7,1,0,ARI,GB,0,0,515,0,0,0,0,0
1/16/2016,2015,19,NE,27,20,KC,-4.5,1,0,NE,KC,0,0,458,0,0,0,0,0
1/17/2016,2015,19,CAR,31,24,SEA,-2.5,1,0,CAR,SEA,0,0,0,0,0,0,0,0
1/17/2016,2015,19,DEN,23,16,PIT,-7.5,1,0,DEN,PIT,0,0,0,0,457,0,0,0
1/24/2016,2015,20,CAR,49,15,ARI,-3,1,0,CAR,ARI,0,0,0,0,530,0,0,0
1/24/2016,2015,20,DEN,20,18,NE,-3,1,0,NE,DEN,0,0,476,0,0,0,0,0
2/7/2016,2015,21,DEN,24,10,CAR,-4.5,1,0,CAR,DEN,0,0,0,0,0,0,0,0
9/8/2016,2016,1,DEN,21,20,CAR,-3,1,0,CAR,DEN,0,0,0,0,0,0,0,0
9/11/2016,2016,1,ARI,21,23,NE,-8.5,0,1,ARI,NE,0,0,21,0,23,0,0,0
9/11/2016,2016,1,ATL,24,31,TB,-2.5,0,1,ATL,TB,0,0,0,0,0,0,0,0
9/11/2016,2016,1,BAL,13,7,BUF,-3,1,0,BAL,BUF,0,0,0,0,0,0,0,0
9/11/2016,2016,1,DAL,19,20,NYG,-1,0,1,NYG,DAL,0,0,0,0,0,0,0,0
9/11/2016,2016,1,HOU,23,14,CHI,-5.5,1,0,HOU,CHI,0,0,0,0,0,0,0,0
9/11/2016,2016,1,IND,35,39,DET,-2.5,0,1,IND,DET,0,0,0,0,0,0,0,0
9/11/2016,2016,1,JAX,23,27,GB,-3.5,0,1,GB,JAX,0,0,0,0,0,0,0,0
9/11/2016,2016,1,KC,33,27,LAC,-6.5,1,0,KC,LAC,0,0,0,0,0,0,0,0
9/11/2016,2016,1,NO,34,35,OAK,-3,0,1,NO,OAK,0,0,34,0,0,0,0,0
9/11/2016,2016,1,NYJ,22,23,CIN,-1,0,1,CIN,NYJ,0,0,0,0,0,0,0,0
9/11/2016,2016,1,PHI,29,10,CLE,-3.5,1,0,PHI,CLE,0,0,0,0,0,0,0,0
9/11/2016,2016,1,SEA,12,10,MIA,-10.5,1,0,SEA,MIA,0,0,0,0,0,0,0,0
9/11/2016,2016,1,TEN,16,25,MIN,-2.5,0,1,MIN,TEN,0,0,0,0,0,0,0,0
9/12/2016,2016,1,SF,28,0,LAR,-2.5,1,0,LAR,SF,0,0,0,0,0,0,0,0
9/12/2016,2016,1,WAS,16,38,PIT,-2.5,0,1,PIT,WAS,0,0,38,0,0,0,0,0
9/15/2016,2016,2,BUF,31,37,NYJ,0,0,1,N/A,N/A,0,0,0,0,0,0,0,0
9/18/2016,2016,2,ARI,40,7,TB,-7,1,0,ARI,TB,0,0,61,0,0,0,0,0
9/18/2016,2016,2,CAR,46,27,SF,-12.5,1,0,CAR,SF,0,0,0,0,0,0,0,0
9/18/2016,2016,2,CLE,20,25,BAL,-4.5,0,1,BAL,CLE,0,0,0,0,0,0,0,0
9/18/2016,2016,2,DEN,34,20,IND,-6,1,0,DEN,IND,0,0,0,0,0,0,0,0
9/18/2016,2016,2,DET,15,16,TEN,-6,0,1,DET,TEN,0,0,0,0,0,0,0,0
9/18/2016,2016,2,HOU,19,12,KC,-1,1,0,HOU,KC,0,0,0,0,0,0,0,0
9/18/2016,2016,2,LAR,9,3,SEA,-5.5,1,0,SEA,LAR,0,0,0,0,0,0,0,0
9/18/2016,2016,2,MIN,17,14,GB,-2,1,0,GB,MIN,0,0,0,0,0,0,0,0
9/18/2016,2016,2,NE,31,24,MIA,-5.5,1,0,NE,MIA,0,0,31,0,0,0,0,0
9/18/2016,2016,2,NYG,16,13,NO,-4,1,0,NYG,NO,0,0,0,0,47,0,0,0
9/18/2016,2016,2,OAK,28,35,ATL,-4,0,1,OAK,ATL,0,0,0,0,0,0,0,0
9/18/2016,2016,2,PIT,24,16,CIN,-3,1,0,PIT,CIN,0,0,62,0,0,0,0,0
9/18/2016,2016,2,LAC,38,14,JAX,-3,1,0,LAC,JAX,0,0,0,0,0,0,0,0
9/18/2016,2016,2,WAS,23,27,DAL,-3,0,1,WAS,DAL,0,0,0,0,0,0,0,0
9/19/2016,2016,2,CHI,14,29,PHI,-3,0,1,CHI,PHI,0,0,0,0,0,0,0,0
9/22/2016,2016,3,NE,27,0,HOU,-1,1,0,NE,HOU,0,0,81,0,0,0,0,0
9/25/2016,2016,3,BUF,33,18,ARI,-5,1,0,ARI,BUF,0,0,79,0,0,0,0,0
9/25/2016,2016,3,CAR,10,22,MIN,-6.5,0,1,CAR,MIN,0,0,0,0,0,0,0,0
9/25/2016,2016,3,CIN,17,29,DEN,-3.5,0,1,CIN,DEN,0,0,0,0,0,0,0,0
9/25/2016,2016,3,DAL,31,17,CHI,-6.5,1,0,DAL,CHI,0,0,0,0,0,0,0,0
9/25/2016,2016,3,GB,34,27,DET,-6.5,1,0,GB,DET,0,0,0,0,0,0,0,0
9/25/2016,2016,3,IND,26,22,LAC,-1.5,1,0,IND,LAC,0,0,0,0,0,0,0,0
9/25/2016,2016,3,JAX,17,19,BAL,-2,0,1,BAL,JAX,0,0,0,0,0,0,0,0
9/25/2016,2016,3,KC,24,3,NYJ,-3,1,0,KC,NYJ,0,0,0,0,0,0,0,0
9/25/2016,2016,3,MIA,30,24,CLE,-10,1,0,MIA,CLE,0,0,0,0,0,0,0,0
9/25/2016,2016,3,NYG,27,29,WAS,-3.5,0,1,NYG,WAS,0,0,0,0,0,0,0,0
9/25/2016,2016,3,PHI,34,3,PIT,-4,1,0,PIT,PHI,0,0,65,0,0,0,0,0
9/25/2016,2016,3,SEA,37,18,SF,-10.5,1,0,SEA,SF,0,0,0,0,0,0,0,0
9/25/2016,2016,3,TB,32,37,LAR,-3.5,0,1,TB,LAR,0,0,0,0,0,0,0,0
9/25/2016,2016,3,TEN,10,17,OAK,-1.5,0,1,OAK,TEN,0,0,0,0,0,0,0,0
9/26/2016,2016,3,NO,32,45,ATL,-3,0,1,NO,ATL,0,0,79,0,0,0,0,0
9/29/2016,2016,4,CIN,22,7,MIA,-7.5,1,0,CIN,MIA,0,0,0,0,0,0,0,0
10/2/2016,2016,4,ARI,13,17,LAR,-10,0,1,ARI,LAR,0,0,92,0,0,0,0,0
10/2/2016,2016,4,ATL,48,33,CAR,-3,1,0,CAR,ATL,0,0,0,0,0,0,0,0
10/2/2016,2016,4,BAL,27,28,OAK,-3.5,0,1,BAL,OAK,0,0,0,0,0,0,0,0
10/2/2016,2016,4,CHI,17,14,DET,-3,1,0,DET,CHI,0,0,0,0,0,0,0,0
10/2/2016,2016,4,HOU,27,20,TEN,-3.5,1,0,HOU,TEN,0,0,0,0,0,0,0,0
10/2/2016,2016,4,JAX,30,27,IND,-1,1,0,IND,JAX,0,0,0,0,0,0,0,0
10/2/2016,2016,4,NE,0,16,BUF,-3.5,0,1,NE,BUF,0,0,81,0,0,0,0,0
10/2/2016,2016,4,NYJ,17,27,SEA,-1,0,1,SEA,NYJ,0,0,0,0,0,0,0,0
10/2/2016,2016,4,PIT,43,14,KC,-3.5,1,0,PIT,KC,0,0,108,0,0,0,0,0
10/2/2016,2016,4,LAC,34,35,NO,-3.5,0,1,LAC,NO,0,0,0,0,114,0,0,0
10/2/2016,2016,4,SF,17,24,DAL,-1,0,1,DAL,SF,0,0,0,0,0,0,0,0
10/2/2016,2016,4,TB,7,27,DEN,-3,0,1,DEN,TB,0,0,0,0,0,0,0,0
10/2/2016,2016,4,WAS,31,20,CLE,-7.5,1,0,WAS,CLE,0,0,0,0,0,0,0,0
10/3/2016,2016,4,MIN,24,10,NYG,-3.5,1,0,MIN,NYG,0,0,0,0,0,0,0,0
10/6/2016,2016,5,SF,21,33,ARI,-3.5,0,1,ARI,SF,0,0,125,0,0,0,0,0
10/9/2016,2016,5,BAL,10,16,WAS,-4,0,1,BAL,WAS,0,0,0,0,0,0,0,0
10/9/2016,2016,5,CLE,13,33,NE,-10,0,1,NE,CLE,0,0,114,0,0,0,0,0
10/9/2016,2016,5,DAL,28,14,CIN,-2.5,1,0,CIN,DAL,0,0,0,0,0,0,0,0
10/9/2016,2016,5,DEN,16,23,ATL,-3.5,0,1,DEN,ATL,0,0,0,0,0,0,0,0
10/9/2016,2016,5,DET,24,23,PHI,-3.5,1,0,PHI,DET,0,0,0,0,0,0,0,0
10/9/2016,2016,5,GB,23,16,NYG,-7,1,0,GB,NYG,0,0,0,0,0,0,0,0
10/9/2016,2016,5,IND,29,23,CHI,-4,1,0,IND,CHI,0,0,0,0,0,0,0,0
10/9/2016,2016,5,LAR,19,30,BUF,-2.5,0,1,BUF,LAR,0,0,0,0,0,0,0,0
10/9/2016,2016,5,MIA,17,30,TEN,-2.5,0,1,MIA,TEN,0,0,0,0,0,0,0,0
10/9/2016,2016,5,MIN,31,13,HOU,-6,1,0,MIN,HOU,0,0,0,0,0,0,0,0
10/9/2016,2016,5,OAK,34,31,LAC,-3.5,1,0,OAK,LAC,0,0,0,0,0,0,0,0
10/9/2016,2016,5,PIT,31,13,NYJ,-10,1,0,PIT,NYJ,0,0,139,0,0,0,0,0
10/10/2016,2016,5,CAR,14,17,TB,-6,0,1,CAR,TB,0,0,0,0,0,0,0,0
10/13/2016,2016,6,LAC,21,13,DEN,-3,1,0,DEN,LAC,0,0,0,0,0,0,0,0
10/16/2016,2016,6,BUF,45,16,SF,-7.5,1,0,BUF,SF,0,0,0,0,0,0,0,0
10/16/2016,2016,6,CHI,16,17,JAX,-2.5,0,1,CHI,JAX,0,0,0,0,0,0,0,0
10/16/2016,2016,6,DET,31,28,LAR,-2.5,1,0,DET,LAR,0,0,0,0,0,0,0,0
10/16/2016,2016,6,GB,16,30,DAL,-5,0,1,GB,DAL,0,0,0,0,0,0,0,0
10/16/2016,2016,6,HOU,26,23,IND,-3,1,0,HOU,IND,0,0,0,0,0,0,0,0
10/16/2016,2016,6,MIA,30,15,PIT,-7.5,1,0,PIT,MIA,0,0,154,0,0,0,0,0
10/16/2016,2016,6,NE,35,17,CIN,-7.5,1,0,NE,CIN,0,0,149,0,0,0,0,0
10/16/2016,2016,6,NO,41,38,CAR,-2.5,1,0,CAR,NO,0,0,0,0,155,0,0,0
10/16/2016,2016,6,NYG,27,23,BAL,-3.5,1,0,NYG,BAL,0,0,0,0,0,0,0,0
10/16/2016,2016,6,OAK,10,26,KC,-1,0,1,KC,OAK,0,0,0,0,0,0,0,0
10/16/2016,2016,6,SEA,26,24,ATL,-7,1,0,SEA,ATL,0,0,0,0,0,0,0,0
10/16/2016,2016,6,TEN,28,26,CLE,-7.5,1,0,TEN,CLE,0,0,0,0,0,0,0,0
10/16/2016,2016,6,WAS,27,20,PHI,-3,1,0,PHI,WAS,0,0,0,0,0,0,0,0
10/17/2016,2016,6,ARI,28,3,NYJ,-7,1,0,ARI,NYJ,0,0,153,0,0,0,0,0
10/20/2016,2016,7,GB,26,10,CHI,-7.5,1,0,GB,CHI,0,0,0,0,0,0,0,0
10/23/2016,2016,7,ARI,6,6,SEA,-2.5,0,0,ARI,SEA,0,0,159,0,0,0,0,0
10/23/2016,2016,7,ATL,30,33,LAC,-4.5,0,1,ATL,LAC,0,0,0,0,0,0,0,0
10/23/2016,2016,7,CIN,31,17,CLE,-11,1,0,CIN,CLE,0,0,0,0,0,0,0,0
10/23/2016,2016,7,DET,20,17,WAS,-1,1,0,WAS,DET,0,0,0,0,0,0,0,0
10/23/2016,2016,7,JAX,16,33,OAK,-2,0,1,JAX,OAK,0,0,0,0,0,0,0,0
10/23/2016,2016,7,KC,27,21,NO,-7,1,0,KC,NO,0,0,0,0,176,0,0,0
10/23/2016,2016,7,LAR,10,17,NYG,-2.5,0,1,NYG,LAR,0,0,0,0,0,0,0,0
10/23/2016,2016,7,MIA,28,25,BUF,-2.5,1,0,BUF,MIA,0,0,0,0,0,0,0,0
10/23/2016,2016,7,NYJ,24,16,BAL,-2.5,1,0,NYJ,BAL,0,0,0,0,0,0,0,0
10/23/2016,2016,7,PHI,21,10,MIN,-3,1,0,MIN,PHI,0,0,0,0,0,0,0,0
10/23/2016,2016,7,PIT,16,27,NE,-7.5,0,1,NE,PIT,0,0,176,0,170,0,0,0
10/23/2016,2016,7,SF,17,34,TB,-1,0,1,SF,TB,0,0,0,0,0,0,0,0
10/23/2016,2016,7,TEN,26,34,IND,-4,0,1,TEN,IND,0,0,0,0,0,0,0,0
10/24/2016,2016,7,DEN,27,9,HOU,-8.5,1,0,DEN,HOU,0,0,0,0,0,0,0,0
10/27/2016,2016,8,TEN,36,22,JAX,-3,1,0,TEN,JAX,0,0,0,0,0,0,0,0
10/30/2016,2016,8,ATL,33,32,GB,-3,1,0,ATL,GB,0,0,0,0,0,0,0,0
10/30/2016,2016,8,BUF,25,41,NE,-5.5,0,1,NE,BUF,0,0,217,0,0,0,0,0
10/30/2016,2016,8,CAR,30,20,ARI,-2.5,1,0,CAR,ARI,0,0,0,0,179,0,0,0
10/30/2016,2016,8,CIN,27,27,WAS,-3,0,0,CIN,WAS,0,0,0,0,0,0,0,0
10/30/2016,2016,8,CLE,28,31,NYJ,-2.5,0,1,NYJ,CLE,0,0,0,0,0,0,0,0
10/30/2016,2016,8,DAL,29,23,PHI,-5,1,0,DAL,PHI,0,0,0,0,0,0,0,0
10/30/2016,2016,8,DEN,27,19,LAC,-3.5,1,0,DEN,LAC,0,0,0,0,0,0,0,0
10/30/2016,2016,8,HOU,20,13,DET,-1,1,0,HOU,DET,0,0,0,0,0,0,0,0
10/30/2016,2016,8,IND,14,30,KC,-3,0,1,KC,IND,0,0,0,0,0,0,0,0
10/30/2016,2016,8,NO,25,20,SEA,-1,1,0,SEA,NO,0,0,0,0,201,0,0,0
10/30/2016,2016,8,TB,24,30,OAK,-1,0,1,TB,OAK,0,0,0,0,0,0,0,0
10/31/2016,2016,8,CHI,20,10,MIN,-4.5,1,0,MIN,CHI,0,0,0,0,0,0,0,0
11/3/2016,2016,9,TB,28,43,ATL,-4.5,0,1,ATL,TB,0,0,0,0,0,0,0,0
11/6/2016,2016,9,BAL,21,14,PIT,-3.5,1,0,PIT,BAL,0,0,184,0,0,0,0,0
11/6/2016,2016,9,CLE,10,35,DAL,-7,0,1,DAL,CLE,0,0,0,0,0,0,0,0
11/6/2016,2016,9,GB,26,31,IND,-7.5,0,1,GB,IND,0,0,0,0,0,0,0,0
11/6/2016,2016,9,KC,19,14,JAX,-7,1,0,KC,JAX,0,0,0,0,0,0,0,0
11/6/2016,2016,9,LAR,10,13,CAR,-3,0,1,CAR,LAR,0,0,0,0,0,0,0,0
11/6/2016,2016,9,MIA,27,23,NYJ,-3.5,1,0,MIA,NYJ,0,0,0,0,0,0,0,0
11/6/2016,2016,9,MIN,16,22,DET,-4.5,0,1,MIN,DET,0,0,0,0,0,0,0,0
11/6/2016,2016,9,NYG,28,23,PHI,-3,1,0,NYG,PHI,0,0,0,0,0,0,0,0
11/6/2016,2016,9,OAK,30,20,DEN,-1,1,0,OAK,DEN,0,0,0,0,0,0,0,0
11/6/2016,2016,9,LAC,43,35,TEN,-3.5,1,0,LAC,TEN,0,0,0,0,0,0,0,0
11/6/2016,2016,9,SF,23,41,NO,-5,0,1,NO,SF,0,0,242,0,0,0,0,0
11/7/2016,2016,9,SEA,31,25,BUF,-5.5,1,0,SEA,BUF,0,0,0,0,0,0,0,0
11/10/2016,2016,10,BAL,28,7,CLE,-7.5,1,0,BAL,CLE,0,0,0,0,0,0,0,0
11/13/2016,2016,10,ARI,23,20,SF,-14,1,0,ARI,SF,0,0,202,0,0,0,0,0
11/13/2016,2016,10,CAR,17,20,KC,-3,0,1,CAR,KC,0,0,0,0,0,0,0,0
11/13/2016,2016,10,JAX,21,24,HOU,-3,0,1,JAX,HOU,0,0,0,0,0,0,0,0
11/13/2016,2016,10,NE,24,31,SEA,-7.5,0,1,NE,SEA,0,0,241,0,0,0,0,0
11/13/2016,2016,10,NO,23,25,DEN,-3,0,1,NO,DEN,0,0,265,0,0,0,0,0
11/13/2016,2016,10,NYJ,6,9,LAR,-1,0,1,LAR,NYJ,0,0,0,0,0,0,0,0
11/13/2016,2016,10,PHI,24,15,ATL,-1.5,1,0,PHI,ATL,0,0,0,0,0,0,0,0
11/13/2016,2016,10,PIT,30,35,DAL,-3,0,1,PIT,DAL,0,0,214,0,0,0,0,0
11/13/2016,2016,10,LAC,24,31,MIA,-4.5,0,1,LAC,MIA,0,0,0,0,0,0,0,0
11/13/2016,2016,10,TB,36,10,CHI,-2.5,1,0,CHI,TB,0,0,0,0,0,0,0,0
11/13/2016,2016,10,TEN,47,25,GB,-3,1,0,GB,TEN,0,0,0,0,0,0,0,0
11/13/2016,2016,10,WAS,26,20,MIN,-2.5,1,0,WAS,MIN,0,0,0,0,0,0,0,0
11/14/2016,2016,10,NYG,21,20,CIN,0,1,0,N/A,N/A,0,0,0,0,0,0,0,0
11/17/2016,2016,11,CAR,23,20,NO,-3.5,1,0,CAR,NO,0,0,0,0,285,0,0,0
11/20/2016,2016,11,CIN,12,16,BUF,-2.5,0,1,CIN,BUF,0,0,0,0,0,0,0,0
11/20/2016,2016,11,CLE,9,24,PIT,-8.5,0,1,PIT,CLE,0,0,238,0,0,0,0,0
11/20/2016,2016,11,DAL,27,17,BAL,-7,1,0,DAL,BAL,0,0,0,0,0,0,0,0
11/20/2016,2016,11,DET,26,19,JAX,-5.5,1,0,DET,JAX,0,0,0,0,0,0,0,0
11/20/2016,2016,11,IND,24,17,TEN,-3,1,0,IND,TEB,0,0,0,0,0,0,0,0
11/20/2016,2016,11,KC,17,19,TB,-7,0,1,KC,TB,0,0,0,0,0,0,0,0
11/20/2016,2016,11,LAR,10,14,MIA,-1,0,1,MIA,LAR,0,0,0,0,0,0,0,0
11/20/2016,2016,11,MIN,30,24,ARI,-2,1,0,MIN,ARI,0,0,0,0,226,0,0,0
11/20/2016,2016,11,NYG,22,16,CHI,-7,1,0,NYG,CHI,0,0,0,0,0,0,0,0
11/20/2016,2016,11,SF,17,30,NE,-11.5,0,1,NE,SF,0,0,271,0,0,0,0,0
11/20/2016,2016,11,SEA,26,15,PHI,-6.5,1,0,SEA,PHI,0,0,0,0,0,0,0,0
11/20/2016,2016,11,WAS,42,24,GB,-3,1,0,WAS,GB,0,0,0,0,0,0,0,0
11/21/2016,2016,11,OAK,27,20,HOU,-6.5,1,0,OAK,HOU,0,0,0,0,0,0,0,0
11/24/2016,2016,12,DAL,31,26,WAS,-6,1,0,DAL,WAS,0,0,0,0,0,0,0,0
11/24/2016,2016,12,DET,16,13,MIN,-1.5,1,0,DET,MIN,0,0,0,0,0,0,0,0
11/24/2016,2016,12,IND,7,28,PIT,-8.5,0,1,PIT,IND,0,0,266,0,0,0,0,0
11/27/2016,2016,12,ATL,38,19,ARI,-4,1,0,ATL,ARI,0,0,0,0,245,0,0,0
11/27/2016,2016,12,BAL,19,14,CIN,-3.5,1,0,BAL,CIN,0,0,0,0,0,0,0,0
11/27/2016,2016,12,BUF,28,21,JAX,-8.5,1,0,BUF,JAX,0,0,0,0,0,0,0,0
11/27/2016,2016,12,CHI,21,27,TEN,-6.5,0,1,TEN,CHI,0,0,0,0,0,0,0,0
11/27/2016,2016,12,CLE,13,27,NYG,-6.5,0,1,NYG,NYG,0,0,0,0,0,0,0,0
11/27/2016,2016,12,DEN,27,30,KC,-3.5,0,1,DEN,KC,0,0,0,0,0,0,0,0
11/27/2016,2016,12,HOU,13,21,LAC,-2.5,0,1,LAC,HOU,0,0,0,0,0,0,0,0
11/27/2016,2016,12,MIA,31,24,SF,-7,1,0,MIA,SF,0,0,0,0,0,0,0,0
11/27/2016,2016,12,NO,49,21,LAR,-8,1,0,NO,LAR,0,0,334,0,0,0,0,0
11/27/2016,2016,12,NYJ,17,22,NE,-9.5,0,1,NE,NYJ,0,0,293,0,0,0,0,0
11/27/2016,2016,12,OAK,35,32,CAR,-3.5,1,0,OAK,CAR,0,0,0,0,0,0,0,0
11/27/2016,2016,12,TB,14,5,SEA,-5.5,1,0,SEA,TB,0,0,0,0,0,0,0,0
11/28/2016,2016,12,PHI,13,27,GB,-4,0,1,PHI,SEA,0,0,0,0,0,0,0,0
12/1/2016,2016,13,MIN,15,17,DAL,-3,0,1,DAL,MIN,0,0,0,0,0,0,0,0
12/4/2016,2016,13,ARI,31,23,WAS,-2.5,1,0,ARI,WAS,0,0,276,0,0,0,0,0
12/4/2016,2016,13,ATL,28,29,KC,-5,0,1,ATL,KC,0,0,0,0,0,0,0,0
12/4/2016,2016,13,BAL,38,6,MIA,-3.5,1,0,BAL,MIA,0,0,0,0,0,0,0,0
12/4/2016,2016,13,CHI,26,6,SF,-1,1,0,SF,CHI,0,0,0,0,0,0,0,0
12/4/2016,2016,13,CIN,32,14,PHI,-1.5,1,0,CIN,PHI,0,0,0,0,0,0,0,0
12/4/2016,2016,13,GB,21,13,HOU,-7,1,0,GB,HOU,0,0,0,0,0,0,0,0
12/4/2016,2016,13,JAX,10,20,DEN,-3.5,0,1,DEN,JAX,0,0,0,0,0,0,0,0
12/4/2016,2016,13,NE,26,10,LAR,-13.5,1,0,NE,LAR,0,0,297,0,0,0,0,0
12/4/2016,2016,13,NO,13,28,DET,-6.5,0,1,NO,DET,0,0,347,0,0,0,0,0
12/4/2016,2016,13,OAK,38,24,BUF,-3,1,0,OAK,BUF,0,0,0,0,0,0,0,0
12/4/2016,2016,13,PIT,24,14,NYG,-6.5,1,0,PIT,NYG,0,0,290,0,0,0,0,0
12/4/2016,2016,13,LAC,21,28,TB,-3.5,0,1,LAC,TB,0,0,0,0,0,0,0,0
12/4/2016,2016,13,SEA,40,7,CAR,-8.5,1,0,SEA,CAR,0,0,0,0,0,0,0,0
12/5/2016,2016,13,NYJ,10,41,IND,-1,0,1,NYJ,IND,0,0,0,0,0,0,0,0
12/8/2016,2016,14,KC,21,13,OAK,-3.5,1,0,KC,OAK,0,0,0,0,0,0,0,0
12/11/2016,2016,14,BUF,20,27,PIT,-2,0,1,PIT,BUF,0,0,317,0,0,0,0,0
12/11/2016,2016,14,CAR,28,16,LAC,-1,1,0,CAR,LAC,0,0,0,0,0,0,0,0
12/11/2016,2016,14,CLE,10,23,CIN,-5,0,1,CIN,CLE,0,0,0,0,0,0,0,0
12/11/2016,2016,14,DET,20,17,CHI,-7.5,1,0,DET,CHI,0,0,0,0,0,0,0,0
12/11/2016,2016,14,GB,38,10,SEA,-3,1,0,SEA,GB,0,0,0,0,0,0,0,0
12/11/2016,2016,14,IND,17,22,HOU,-6.5,0,1,IND,HOU,0,0,0,0,0,0,0,0
12/11/2016,2016,14,JAX,16,25,MIN,-3.5,0,1,MIN,JAX,0,0,0,0,0,0,0,0
12/11/2016,2016,14,LAR,14,42,ATL,-5,0,1,ATL,LAR,0,0,0,0,0,0,0,0
12/11/2016,2016,14,MIA,26,23,ARI,-2,1,0,ARI,MIA,0,0,299,0,0,0,0,0
12/11/2016,2016,14,NYG,10,7,DAL,-3.5,1,0,DAL,NYG,0,0,0,0,0,0,0,0
12/11/2016,2016,14,PHI,22,27,WAS,-2.5,0,1,WAS,PHI,0,0,0,0,0,0,0,0
12/11/2016,2016,14,SF,17,23,NYJ,-3,0,1,SF,NYJ,0,0,0,0,0,0,0,0
12/11/2016,2016,14,TB,16,11,NO,-2,1,0,TB,NO,0,0,0,0,358,0,0,0
12/11/2016,2016,14,TEN,13,10,DEN,-2,1,0,TEN,DEN,0,0,0,0,0,0,0,0
12/12/2016,2016,14,NE,30,23,BAL,-6,1,0,NE,BAL,0,0,323,0,0,0,0,0
12/15/2016,2016,15,SEA,24,3,LAR,-15,1,0,SEA,LAR,0,0,0,0,0,0,0,0
12/17/2016,2016,15,NYJ,13,34,MIA,-2.5,0,1,MIA,NYJ,0,0,0,0,0,0,0,0
12/18/2016,2016,15,ARI,41,48,NO,-3,0,1,ARI,NO,0,0,340,0,406,0,0,0
12/18/2016,2016,15,ATL,41,13,SF,-13.5,1,0,ATL,SF,0,0,0,0,0,0,0,0
12/18/2016,2016,15,BAL,27,26,PHI,-5,1,0,BAL,PHI,0,0,0,0,0,0,0,0
12/18/2016,2016,15,BUF,33,13,CLE,-10.5,1,0,BUF,CLE,0,0,0,0,0,0,0,0
12/18/2016,2016,15,CHI,27,30,GB,-4.5,0,1,GB,CHI,0,0,0,0,0,0,0,0
12/18/2016,2016,15,CIN,20,24,PIT,-3,0,1,PIT,CIN,0,0,341,0,0,0,0,0
12/18/2016,2016,15,DAL,26,20,TB,-7,1,0,DAL,TB,0,0,0,0,0,0,0,0
12/18/2016,2016,15,DEN,3,16,NE,-3,0,1,NE,DEN,0,0,339,0,0,0,0,0
12/18/2016,2016,15,HOU,21,20,JAX,-3.5,1,0,HOU,JAX,0,0,0,0,0,0,0,0
12/18/2016,2016,15,KC,17,19,TEN,-6,0,1,KC,TEN,0,0,0,0,0,0,0,0
12/18/2016,2016,15,MIN,6,34,IND,-5,0,1,MIN,IND,0,0,0,0,0,0,0,0
12/18/2016,2016,15,NYG,17,6,DET,-4,1,0,NYG,DET,0,0,0,0,0,0,0,0
12/18/2016,2016,15,LAC,16,19,OAK,-2.5,0,1,OAK,LAC,0,0,0,0,0,0,0,0
12/19/2016,2016,15,WAS,15,26,CAR,-7,0,1,WAS,CAR,0,0,0,0,0,0,0,0
12/22/2016,2016,16,PHI,24,19,NYG,-1.5,1,0,PHI,NYG,0,0,0,0,0,0,0,0
12/24/2016,2016,16,BUF,31,34,MIA,-4.5,0,1,BUF,MIA,0,0,0,0,0,0,0,0
12/24/2016,2016,16,CAR,16,33,ATL,-3,0,1,ATL,CAR,0,0,0,0,0,0,0,0
12/24/2016,2016,16,CHI,21,41,WAS,-3,0,1,WAS,CHI,0,0,0,0,0,0,0,0
12/24/2016,2016,16,CLE,20,17,LAC,-4.5,1,0,LAC,CLE,0,0,0,0,0,0,0,0
12/24/2016,2016,16,GB,38,25,MIN,-6,1,0,GB,MIN,0,0,0,0,0,0,0,0
12/24/2016,2016,16,HOU,12,10,CIN,-3,1,0,HOU,CIN,0,0,0,0,0,0,0,0
12/24/2016,2016,16,JAX,38,17,TEN,-4,1,0,TEN,JAX,0,0,0,0,0,0,0,0
12/24/2016,2016,16,LAR,21,22,SF,-6,0,1,LAR,SF,0,0,0,0,0,0,0,0
12/24/2016,2016,16,NE,41,3,NYJ,-17,1,0,NE,NYJ,0,0,380,0,0,0,0,0
12/24/2016,2016,16,NO,31,24,TB,-3,1,0,NO,TB,0,0,437,0,0,0,0,0
12/24/2016,2016,16,OAK,33,25,IND,-3.5,1,0,OAK,IND,0,0,0,0,0,0,0,0
